section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
R-010_1_E1_RE_SEC-09_local,1,1.0,2.0,78.2,70.9,72.4
R-010_1_E1_RE_SEC-09_local,2,2.0,2.0,70.3,65.3,65.2
R-010_1_E1_RE_SEC-09_local,3,3.0,2.0,69.2,68.2,68.5
R-010_1_E1_RE_SEC-09_local,4,4.0,2.0,69.2,65.6,66.2
R-010_1_E1_RE_SEC-09_local,5,5.0,2.0,67.8,61.6,61.0
R-010_1_E1_RE_SEC-09_local,6,6.0,2.0,66.6,61.7,62.1
R-010_1_E1_RE_SEC-09_local,7,7.0,2.0,66.0,60.2,61.3
R-010_1_E1_RE_SEC-09_local,8,8.0,2.0,65.0,45.4,46.8
R-010_1_E1_RE_SEC-09_local,9,9.0,2.0,61.5,33.2,30.7
R-010_1_E1_RE_SEC-09_local,10,10.0,2.0,58.8,26.3,30.0
R-010_1_E1_RE_SEC-09_local,11,11.0,2.0,55.4,0.2,2.7
