section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
R-010_1_E1_RE_SEC-02_local,1,1.0,2.0,87.0,63.8,63.3
R-010_1_E1_RE_SEC-02_local,2,2.0,2.0,60.9,41.9,41.9
R-010_1_E1_RE_SEC-02_local,3,3.0,2.0,52.8,38.6,38.3
R-010_1_E1_RE_SEC-02_local,4,4.0,2.0,48.7,32.2,34.1
R-010_1_E1_RE_SEC-02_local,5,5.0,2.0,44.1,24.3,20.7
R-010_1_E1_RE_SEC-02_local,6,6.0,2.0,40.3,22.4,22.8
R-010_1_E1_RE_SEC-02_local,7,7.0,2.0,37.9,10.9,12.5
R-010_1_E1_RE_SEC-02_local,8,8.0,2.0,32.8,0.7,2.1
R-010_1_E1_RE_SEC-02_local,9,9.0,2.0,29.0,4.7,5.4
R-010_1_E1_RE_SEC-02_local,10,10.0,2.0,27.1,6.9,9.0
R-010_1_E1_RE_SEC-02_local,11,11.0,2.0,24.9,11.0,12.1
