section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-008_1_E3_RE_SEC-04_local,1,1.0,2.0,130.7,109.8,109.0
MU-008_1_E3_RE_SEC-04_local,2,2.0,2.0,108.9,93.4,90.7
MU-008_1_E3_RE_SEC-04_local,3,3.0,2.0,105.2,90.0,90.8
MU-008_1_E3_RE_SEC-04_local,4,4.0,2.0,99.1,88.8,94.0
MU-008_1_E3_RE_SEC-04_local,5,5.0,2.0,98.4,79.5,74.0
MU-008_1_E3_RE_SEC-04_local,6,6.0,2.0,92.4,64.7,65.7
MU-008_1_E3_RE_SEC-04_local,7,7.0,2.0,88.5,58.9,59.4
MU-008_1_E3_RE_SEC-04_local,8,8.0,2.0,83.8,49.8,48.4
MU-008_1_E3_RE_SEC-04_local,9,9.0,2.0,79.8,58.9,59.0
MU-008_1_E3_RE_SEC-04_local,10,10.0,2.0,78.7,55.9,61.5
MU-008_1_E3_RE_SEC-04_local,11,11.0,2.0,75.7,18.8,22.7
