section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-286_1_E2_RE_SEC-04_local,1,1.0,2.0,100.2,98.1,95.4
MU-286_1_E2_RE_SEC-04_local,2,2.0,2.0,97.5,95.7,94.2
MU-286_1_E2_RE_SEC-04_local,3,3.0,2.0,97.1,97.6,97.7
MU-286_1_E2_RE_SEC-04_local,4,4.0,2.0,97.6,92.0,92.1
MU-286_1_E2_RE_SEC-04_local,5,5.0,2.0,95.1,83.8,83.5
MU-286_1_E2_RE_SEC-04_local,6,6.0,2.0,93.0,72.1,74.5
MU-286_1_E2_RE_SEC-04_local,7,7.0,2.0,88.7,40.2,30.4
MU-286_1_E2_RE_SEC-04_local,8,8.0,2.0,81.1,15.0,15.3
MU-286_1_E2_RE_SEC-04_local,9,9.0,2.0,73.9,14.6,13.7
MU-286_1_E2_RE_SEC-04_local,10,10.0,2.0,68.5,25.2,28.3
