section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-280_1_E2_RE_SEC-01_local,1,1.0,2.0,83.5,72.5,68.6
MU-280_1_E2_RE_SEC-01_local,2,2.0,2.0,71.5,53.7,56.6
MU-280_1_E2_RE_SEC-01_local,3,3.0,2.0,63.1,41.4,40.6
MU-280_1_E2_RE_SEC-01_local,4,4.0,2.0,56.1,31.7,33.6
MU-280_1_E2_RE_SEC-01_local,5,5.0,2.0,50.3,25.1,23.3
MU-280_1_E2_RE_SEC-01_local,6,6.0,2.0,45.6,22.7,21.8
MU-280_1_E2_RE_SEC-01_local,7,7.0,2.0,42.3,25.5,26.4
MU-280_1_E2_RE_SEC-01_local,8,8.0,2.0,40.5,24.1,24.0
MU-280_1_E2_RE_SEC-01_local,9,9.0,2.0,38.2,18.8,20.4
MU-280_1_E2_RE_SEC-01_local,10,10.0,2.0,36.1,8.1,9.5
MU-280_1_E2_RE_SEC-01_local,11,11.0,2.0,32.7,0.6,0.7
