section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-276_1_E1_RE_SEC-06_local,1,1.0,2.0,115.7,98.5,91.0
MU-276_1_E1_RE_SEC-06_local,2,2.0,2.0,97.7,78.8,76.8
MU-276_1_E1_RE_SEC-06_local,3,3.0,2.0,90.5,74.2,74.8
MU-276_1_E1_RE_SEC-06_local,4,4.0,2.0,85.6,60.9,60.3
MU-276_1_E1_RE_SEC-06_local,5,5.0,2.0,78.5,52.6,54.6
MU-276_1_E1_RE_SEC-06_local,6,6.0,2.0,74.4,55.3,52.9
MU-276_1_E1_RE_SEC-06_local,7,7.0,2.0,71.7,51.8,53.9
MU-276_1_E1_RE_SEC-06_local,8,8.0,2.0,68.7,41.2,40.3
MU-276_1_E1_RE_SEC-06_local,9,9.0,2.0,64.8,38.8,35.8
MU-276_1_E1_RE_SEC-06_local,10,10.0,2.0,62.5,43.7,47.0
MU-276_1_E1_RE_SEC-06_local,11,11.0,2.0,60.8,38.6,37.2
