section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-087_1_E2_RE_SEC-06_local,1,1.0,2.0,122.4,105.1,101.6
BU-087_1_E2_RE_SEC-06_local,2,2.0,2.0,104.3,98.6,100.3
BU-087_1_E2_RE_SEC-06_local,3,3.0,2.0,106.3,93.4,94.9
BU-087_1_E2_RE_SEC-06_local,4,4.0,2.0,98.9,73.2,70.0
BU-087_1_E2_RE_SEC-06_local,5,5.0,2.0,93.0,67.6,68.0
BU-087_1_E2_RE_SEC-06_local,6,6.0,2.0,88.0,63.8,63.5
BU-087_1_E2_RE_SEC-06_local,7,7.0,2.0,84.3,61.7,62.1
BU-087_1_E2_RE_SEC-06_local,8,8.0,2.0,81.2,58.5,59.1
BU-087_1_E2_RE_SEC-06_local,9,9.0,2.0,78.4,43.7,41.9
BU-087_1_E2_RE_SEC-06_local,10,10.0,2.0,73.7,22.0,22.1
BU-087_1_E2_RE_SEC-06_local,11,11.0,2.0,68.4,7.6,9.7
