section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-099_1_E1_RE_SEC-01_local,1,1.0,2.0,140.6,148.0,153.2
BU-099_1_E1_RE_SEC-01_local,2,2.0,2.0,146.2,97.6,93.5
BU-099_1_E1_RE_SEC-01_local,3,3.0,2.0,113.0,41.6,36.0
BU-099_1_E1_RE_SEC-01_local,4,4.0,2.0,93.1,34.0,36.2
BU-099_1_E1_RE_SEC-01_local,5,5.0,2.0,79.0,27.9,27.4
BU-099_1_E1_RE_SEC-01_local,6,6.0,2.0,69.3,25.3,25.2
BU-099_1_E1_RE_SEC-01_local,7,7.0,2.0,62.2,15.2,15.5
BU-099_1_E1_RE_SEC-01_local,8,8.0,2.0,55.2,0.2,3.7
BU-099_1_E1_RE_SEC-01_local,9,9.0,2.0,48.2,24.8,30.0
BU-099_1_E1_RE_SEC-01_local,10,10.0,2.0,41.0,106.2,73.7
