section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-106_1_E3_RE_SEC-09_local,1,1.0,2.0,113.5,108.1,106.7
MU-106_1_E3_RE_SEC-09_local,2,2.0,2.0,107.4,110.2,109.4
MU-106_1_E3_RE_SEC-09_local,3,3.0,2.0,111.3,114.8,117.2
MU-106_1_E3_RE_SEC-09_local,4,4.0,2.0,111.1,111.6,110.9
MU-106_1_E3_RE_SEC-09_local,5,5.0,2.0,111.4,114.5,113.0
MU-106_1_E3_RE_SEC-09_local,6,6.0,2.0,112.3,116.9,115.6
MU-106_1_E3_RE_SEC-09_local,7,7.0,2.0,113.0,122.5,123.8
MU-106_1_E3_RE_SEC-09_local,8,8.0,2.0,114.8,123.9,122.5
MU-106_1_E3_RE_SEC-09_local,9,9.0,2.0,115.4,120.3,121.1
MU-106_1_E3_RE_SEC-09_local,10,10.0,2.0,115.9,119.2,121.6
MU-106_1_E3_RE_SEC-09_local,11,11.0,2.0,116.1,105.5,108.5
