section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-106_1_E3_RE_SEC-01_local,1,1.0,2.0,133.4,118.1,113.7
MU-106_1_E3_RE_SEC-01_local,2,2.0,2.0,117.3,97.2,95.9
MU-106_1_E3_RE_SEC-01_local,3,3.0,2.0,108.9,71.5,78.8
MU-106_1_E3_RE_SEC-01_local,4,4.0,2.0,94.3,57.5,129.8
MU-106_1_E3_RE_SEC-01_local,5,5.0,2.0,88.1,71.7,73.6
MU-106_1_E3_RE_SEC-01_local,6,6.0,2.0,86.7,82.8,83.2
MU-106_1_E3_RE_SEC-01_local,7,7.0,2.0,86.8,89.4,90.3
MU-106_1_E3_RE_SEC-01_local,8,8.0,2.0,87.5,81.1,85.1
MU-106_1_E3_RE_SEC-01_local,9,9.0,2.0,85.9,59.9,64.8
MU-106_1_E3_RE_SEC-01_local,10,10.0,2.0,83.4,29.6,24.1
MU-106_1_E3_RE_SEC-01_local,11,11.0,2.0,78.0,19.5,22.9
