section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-167_1_E2_RE_SEC-10_local,1,1.0,2.0,82.3,60.4,73.5
BU-167_1_E2_RE_SEC-10_local,2,2.0,2.0,59.2,37.9,29.9
BU-167_1_E2_RE_SEC-10_local,3,3.0,2.0,52.4,56.2,63.6
BU-167_1_E2_RE_SEC-10_local,4,4.0,2.0,56.9,55.6,53.8
BU-167_1_E2_RE_SEC-10_local,5,5.0,2.0,52.9,38.5,39.2
BU-167_1_E2_RE_SEC-10_local,6,6.0,2.0,50.5,37.2,37.9
BU-167_1_E2_RE_SEC-10_local,7,7.0,2.0,48.3,36.0,36.4
BU-167_1_E2_RE_SEC-10_local,8,8.0,2.0,46.7,32.6,32.6
BU-167_1_E2_RE_SEC-10_local,9,9.0,2.0,44.7,25.9,26.5
BU-167_1_E2_RE_SEC-10_local,10,10.0,2.0,42.4,23.0,21.1
BU-167_1_E2_RE_SEC-10_local,11,11.0,2.0,40.6,24.1,25.6
