section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-100_1_E1_RE_SEC-02_local,1,1.0,2.0,57.9,53.7,67.0
BU-100_1_E1_RE_SEC-02_local,2,2.0,2.0,53.3,49.4,49.4
BU-100_1_E1_RE_SEC-02_local,3,3.0,2.0,52.1,29.2,29.1
BU-100_1_E1_RE_SEC-02_local,4,4.0,2.0,41.6,6.5,6.6
BU-100_1_E1_RE_SEC-02_local,5,5.0,2.0,34.1,2.8,2.9
BU-100_1_E1_RE_SEC-02_local,6,6.0,2.0,26.4,8.3,9.3
BU-100_1_E1_RE_SEC-02_local,7,7.0,2.0,21.5,2.4,1.9
BU-100_1_E1_RE_SEC-02_local,8,8.0,2.0,18.8,3.7,3.0
BU-100_1_E1_RE_SEC-02_local,9,9.0,2.0,15.5,4.5,5.1
BU-100_1_E1_RE_SEC-02_local,10,10.0,2.0,13.8,1.4,1.8
BU-100_1_E1_RE_SEC-02_local,11,11.0,2.0,12.8,1.7,3.3
