section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-189_1_E1_RE_SEC-11_local,1,1.0,2.0,83.1,64.1,62.6
BU-189_1_E1_RE_SEC-11_local,2,2.0,2.0,63.5,45.1,45.9
BU-189_1_E1_RE_SEC-11_local,3,3.0,2.0,57.3,47.7,47.8
BU-189_1_E1_RE_SEC-11_local,4,4.0,2.0,55.5,53.0,53.0
BU-189_1_E1_RE_SEC-11_local,5,5.0,2.0,55.5,48.9,50.9
BU-189_1_E1_RE_SEC-11_local,6,6.0,2.0,53.3,38.0,36.0
BU-189_1_E1_RE_SEC-11_local,7,7.0,2.0,50.5,35.8,36.1
BU-189_1_E1_RE_SEC-11_local,8,8.0,2.0,48.8,31.5,31.3
BU-189_1_E1_RE_SEC-11_local,9,9.0,2.0,46.3,27.1,26.2
BU-189_1_E1_RE_SEC-11_local,10,10.0,2.0,44.6,32.9,31.7
BU-189_1_E1_RE_SEC-11_local,11,11.0,2.0,43.8,32.9,38.4
