section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
R-016_1_E1_RE_SEC-06_local,1,1.0,2.0,107.6,101.6,94.5
R-016_1_E1_RE_SEC-06_local,2,2.0,2.0,100.7,88.1,89.7
R-016_1_E1_RE_SEC-06_local,3,3.0,2.0,94.5,77.8,79.5
R-016_1_E1_RE_SEC-06_local,4,4.0,2.0,89.0,54.4,53.7
R-016_1_E1_RE_SEC-06_local,5,5.0,2.0,79.0,30.9,29.5
R-016_1_E1_RE_SEC-06_local,6,6.0,2.0,69.7,23.2,22.9
R-016_1_E1_RE_SEC-06_local,7,7.0,2.0,62.5,22.7,22.4
R-016_1_E1_RE_SEC-06_local,8,8.0,2.0,57.2,25.3,25.3
R-016_1_E1_RE_SEC-06_local,9,9.0,2.0,53.4,25.2,25.8
R-016_1_E1_RE_SEC-06_local,10,10.0,2.0,50.1,19.6,19.0
R-016_1_E1_RE_SEC-06_local,11,11.0,2.0,46.7,14.2,14.5
