section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
R-016_1_E1_RE_SEC-08_local,1,1.0,2.0,114.4,100.2,100.3
R-016_1_E1_RE_SEC-08_local,2,2.0,2.0,100.1,74.9,73.2
R-016_1_E1_RE_SEC-08_local,3,3.0,2.0,86.9,52.5,52.2
R-016_1_E1_RE_SEC-08_local,4,4.0,2.0,75.7,33.6,32.8
R-016_1_E1_RE_SEC-08_local,5,5.0,2.0,65.2,32.7,34.0
R-016_1_E1_RE_SEC-08_local,6,6.0,2.0,60.8,33.8,34.8
R-016_1_E1_RE_SEC-08_local,7,7.0,2.0,55.6,28.0,28.0
R-016_1_E1_RE_SEC-08_local,8,8.0,2.0,52.0,28.9,28.7
R-016_1_E1_RE_SEC-08_local,9,9.0,2.0,49.4,27.5,27.6
R-016_1_E1_RE_SEC-08_local,10,10.0,2.0,46.8,25.6,25.5
R-016_1_E1_RE_SEC-08_local,11,11.0,2.0,44.7,22.1,21.6
