section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-023_1_E2_RE_SEC-06_local,1,1.0,2.0,145.4,117.5,119.0
MU-023_1_E2_RE_SEC-06_local,2,2.0,2.0,116.6,87.1,83.8
MU-023_1_E2_RE_SEC-06_local,3,3.0,2.0,105.7,84.1,84.4
MU-023_1_E2_RE_SEC-06_local,4,4.0,2.0,99.9,90.6,91.7
MU-023_1_E2_RE_SEC-06_local,5,5.0,2.0,99.5,92.5,93.3
MU-023_1_E2_RE_SEC-06_local,6,6.0,2.0,97.4,87.6,87.3
MU-023_1_E2_RE_SEC-06_local,7,7.0,2.0,96.0,57.5,57.2
MU-023_1_E2_RE_SEC-06_local,8,8.0,2.0,88.9,16.8,13.5
MU-023_1_E2_RE_SEC-06_local,9,9.0,2.0,81.6,8.7,9.1
MU-023_1_E2_RE_SEC-06_local,10,10.0,2.0,74.5,10.1,9.3
MU-023_1_E2_RE_SEC-06_local,11,11.0,2.0,68.5,12.8,13.6
