section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-076_1_E2_RE_SEC-10_local,1,1.0,2.0,85.4,72.9,70.5
BU-076_1_E2_RE_SEC-10_local,2,2.0,2.0,71.9,52.5,47.7
BU-076_1_E2_RE_SEC-10_local,3,3.0,2.0,63.3,55.7,55.6
BU-076_1_E2_RE_SEC-10_local,4,4.0,2.0,63.7,66.2,66.8
BU-076_1_E2_RE_SEC-10_local,5,5.0,2.0,64.5,65.9,67.4
BU-076_1_E2_RE_SEC-10_local,6,6.0,2.0,64.5,67.3,63.2
BU-076_1_E2_RE_SEC-10_local,7,7.0,2.0,65.3,77.9,81.2
BU-076_1_E2_RE_SEC-10_local,8,8.0,2.0,67.8,77.5,75.6
BU-076_1_E2_RE_SEC-10_local,9,9.0,2.0,68.0,64.0,69.2
BU-076_1_E2_RE_SEC-10_local,10,10.0,2.0,67.1,34.4,30.3
BU-076_1_E2_RE_SEC-10_local,11,11.0,2.0,62.2,11.0,7.0
