section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-106_1_E2_RE_SEC-06_local,1,1.0,2.0,106.0,94.1,88.5
BU-106_1_E2_RE_SEC-06_local,2,2.0,2.0,93.3,82.2,82.5
BU-106_1_E2_RE_SEC-06_local,3,3.0,2.0,89.9,78.5,78.9
BU-106_1_E2_RE_SEC-06_local,4,4.0,2.0,85.8,70.8,70.4
BU-106_1_E2_RE_SEC-06_local,5,5.0,2.0,82.2,68.9,68.5
BU-106_1_E2_RE_SEC-06_local,6,6.0,2.0,80.2,69.7,70.1
BU-106_1_E2_RE_SEC-06_local,7,7.0,2.0,78.7,66.5,65.5
BU-106_1_E2_RE_SEC-06_local,8,8.0,2.0,76.8,66.9,69.7
BU-106_1_E2_RE_SEC-06_local,9,9.0,2.0,76.0,66.1,62.1
BU-106_1_E2_RE_SEC-06_local,10,10.0,2.0,74.8,46.2,55.6
BU-106_1_E2_RE_SEC-06_local,11,11.0,2.0,71.9,21.2,17.1
