section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
R-006_1_E2_RE_SEC-02_local,1,1.0,2.0,96.5,88.9,87.9
R-006_1_E2_RE_SEC-02_local,2,2.0,2.0,88.7,68.5,72.8
R-006_1_E2_RE_SEC-02_local,3,3.0,2.0,78.0,60.7,53.5
R-006_1_E2_RE_SEC-02_local,4,4.0,2.0,74.7,55.5,60.8
R-006_1_E2_RE_SEC-02_local,5,5.0,2.0,68.2,40.4,38.1
R-006_1_E2_RE_SEC-02_local,6,6.0,2.0,62.7,33.8,33.1
R-006_1_E2_RE_SEC-02_local,7,7.0,2.0,58.0,30.4,30.2
R-006_1_E2_RE_SEC-02_local,8,8.0,2.0,54.2,30.8,30.4
R-006_1_E2_RE_SEC-02_local,9,9.0,2.0,51.5,32.0,32.4
R-006_1_E2_RE_SEC-02_local,10,10.0,2.0,49.6,32.0,31.8
R-006_1_E2_RE_SEC-02_local,11,11.0,2.0,47.8,32.2,32.5
