section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
R-006_1_E2_RE_SEC-07_local,1,1.0,2.0,96.0,86.6,85.3
R-006_1_E2_RE_SEC-07_local,2,2.0,2.0,86.4,71.1,71.5
R-006_1_E2_RE_SEC-07_local,3,3.0,2.0,79.3,64.9,65.4
R-006_1_E2_RE_SEC-07_local,4,4.0,2.0,75.4,59.4,56.9
R-006_1_E2_RE_SEC-07_local,5,5.0,2.0,71.1,53.4,52.8
R-006_1_E2_RE_SEC-07_local,6,6.0,2.0,68.0,52.8,52.7
R-006_1_E2_RE_SEC-07_local,7,7.0,2.0,66.2,52.5,52.8
R-006_1_E2_RE_SEC-07_local,8,8.0,2.0,64.1,51.4,51.2
R-006_1_E2_RE_SEC-07_local,9,9.0,2.0,62.4,51.3,51.4
R-006_1_E2_RE_SEC-07_local,10,10.0,2.0,61.4,52.1,52.1
