section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
R-006_1_E2_RE_SEC-10_local,1,1.0,2.0,119.2,118.8,112.6
R-006_1_E2_RE_SEC-10_local,2,2.0,2.0,117.4,109.2,112.0
R-006_1_E2_RE_SEC-10_local,3,3.0,2.0,112.7,97.6,96.6
R-006_1_E2_RE_SEC-10_local,4,4.0,2.0,107.5,96.6,95.5
R-006_1_E2_RE_SEC-10_local,5,5.0,2.0,105.9,88.7,92.7
R-006_1_E2_RE_SEC-10_local,6,6.0,2.0,101.2,75.9,75.2
R-006_1_E2_RE_SEC-10_local,7,7.0,2.0,97.3,74.0,73.0
R-006_1_E2_RE_SEC-10_local,8,8.0,2.0,94.3,66.0,66.9
R-006_1_E2_RE_SEC-10_local,9,9.0,2.0,90.3,57.4,56.9
R-006_1_E2_RE_SEC-10_local,10,10.0,2.0,86.7,54.7,57.9
R-006_1_E2_RE_SEC-10_local,11,11.0,2.0,83.6,68.1,68.1
