section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
R-005_1_E1_RE_SEC-03_local,1,1.0,2.0,104.7,87.2,87.2
R-005_1_E1_RE_SEC-03_local,2,2.0,2.0,86.7,62.8,64.5
R-005_1_E1_RE_SEC-03_local,3,3.0,2.0,76.1,50.3,48.5
R-005_1_E1_RE_SEC-03_local,4,4.0,2.0,68.1,45.7,46.6
R-005_1_E1_RE_SEC-03_local,5,5.0,2.0,63.4,46.9,46.5
R-005_1_E1_RE_SEC-03_local,6,6.0,2.0,60.7,48.8,48.8
R-005_1_E1_RE_SEC-03_local,7,7.0,2.0,59.0,49.3,50.3
R-005_1_E1_RE_SEC-03_local,8,8.0,2.0,57.7,46.4,46.1
R-005_1_E1_RE_SEC-03_local,9,9.0,2.0,56.1,41.3,42.0
R-005_1_E1_RE_SEC-03_local,10,10.0,2.0,54.3,37.6,37.7
