section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-089_1_E1_RE_SEC-07_local,1,1.0,2.0,144.8,125.5,129.7
MU-089_1_E1_RE_SEC-07_local,2,2.0,2.0,124.8,105.2,100.3
MU-089_1_E1_RE_SEC-07_local,3,3.0,2.0,117.2,117.6,124.0
MU-089_1_E1_RE_SEC-07_local,4,4.0,2.0,121.1,135.0,134.8
MU-089_1_E1_RE_SEC-07_local,5,5.0,2.0,124.5,109.6,105.3
MU-089_1_E1_RE_SEC-07_local,6,6.0,2.0,118.1,92.5,83.2
MU-089_1_E1_RE_SEC-07_local,7,7.0,2.0,116.9,133.5,137.2
MU-089_1_E1_RE_SEC-07_local,8,8.0,2.0,121.9,109.9,109.8
MU-089_1_E1_RE_SEC-07_local,9,9.0,2.0,115.4,69.8,67.5
MU-089_1_E1_RE_SEC-07_local,10,10.0,2.0,111.1,70.8,71.0
MU-089_1_E1_RE_SEC-07_local,11,11.0,2.0,106.8,71.3,71.6
