section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-037_1_E3_RE_SEC-07_local,1,1.0,2.0,145.7,141.5,138.8
MU-037_1_E3_RE_SEC-07_local,2,2.0,2.0,140.7,130.7,127.9
MU-037_1_E3_RE_SEC-07_local,3,3.0,2.0,135.3,135.8,135.9
MU-037_1_E3_RE_SEC-07_local,4,4.0,2.0,138.3,135.9,141.4
MU-037_1_E3_RE_SEC-07_local,5,5.0,2.0,135.6,122.5,120.5
MU-037_1_E3_RE_SEC-07_local,6,6.0,2.0,133.0,107.5,108.6
MU-037_1_E3_RE_SEC-07_local,7,7.0,2.0,127.7,92.0,91.9
MU-037_1_E3_RE_SEC-07_local,8,8.0,2.0,123.2,109.2,107.4
MU-037_1_E3_RE_SEC-07_local,9,9.0,2.0,123.4,133.8,133.9
MU-037_1_E3_RE_SEC-07_local,10,10.0,2.0,125.1,135.9,136.2
MU-037_1_E3_RE_SEC-07_local,11,11.0,2.0,125.7,111.0,112.1
