section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-029_1_E3_RE_SEC-07_local,1,1.0,2.0,122.5,111.6,111.0
MU-029_1_E3_RE_SEC-07_local,2,2.0,2.0,110.5,95.6,91.8
MU-029_1_E3_RE_SEC-07_local,3,3.0,2.0,104.1,91.8,92.1
MU-029_1_E3_RE_SEC-07_local,4,4.0,2.0,101.0,77.5,81.4
MU-029_1_E3_RE_SEC-07_local,5,5.0,2.0,93.7,54.0,48.7
MU-029_1_E3_RE_SEC-07_local,6,6.0,2.0,85.9,46.5,46.6
MU-029_1_E3_RE_SEC-07_local,7,7.0,2.0,79.9,47.7,47.7
MU-029_1_E3_RE_SEC-07_local,8,8.0,2.0,75.8,48.3,48.7
MU-029_1_E3_RE_SEC-07_local,9,9.0,2.0,72.4,47.2,46.6
MU-029_1_E3_RE_SEC-07_local,10,10.0,2.0,69.8,46.7,46.9
MU-029_1_E3_RE_SEC-07_local,11,11.0,2.0,67.5,45.8,45.3
