section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-033_1_E2_RE_SEC-03_local,1,1.0,2.0,126.0,106.5,111.7
MU-033_1_E2_RE_SEC-03_local,2,2.0,2.0,105.8,80.8,78.5
MU-033_1_E2_RE_SEC-03_local,3,3.0,2.0,95.5,78.5,78.8
MU-033_1_E2_RE_SEC-03_local,4,4.0,2.0,91.7,82.6,81.4
MU-033_1_E2_RE_SEC-03_local,5,5.0,2.0,90.1,83.2,85.2
MU-033_1_E2_RE_SEC-03_local,6,6.0,2.0,88.7,78.8,76.1
MU-033_1_E2_RE_SEC-03_local,7,7.0,2.0,86.8,67.9,67.7
MU-033_1_E2_RE_SEC-03_local,8,8.0,2.0,83.4,56.2,58.3
MU-033_1_E2_RE_SEC-03_local,9,9.0,2.0,79.9,49.7,46.5
MU-033_1_E2_RE_SEC-03_local,10,10.0,2.0,76.7,51.5,53.2
