section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-033_1_E2_RE_SEC-05_local,1,1.0,2.0,136.5,124.7,118.5
MU-033_1_E2_RE_SEC-05_local,2,2.0,2.0,123.9,104.9,103.0
MU-033_1_E2_RE_SEC-05_local,3,3.0,2.0,115.3,110.0,113.3
MU-033_1_E2_RE_SEC-05_local,4,4.0,2.0,117.0,129.1,130.9
MU-033_1_E2_RE_SEC-05_local,5,5.0,2.0,120.6,116.3,117.4
MU-033_1_E2_RE_SEC-05_local,6,6.0,2.0,116.6,96.6,95.8
MU-033_1_E2_RE_SEC-05_local,7,7.0,2.0,113.5,95.9,95.6
MU-033_1_E2_RE_SEC-05_local,8,8.0,2.0,111.3,96.9,97.5
MU-033_1_E2_RE_SEC-05_local,9,9.0,2.0,109.8,102.0,103.9
MU-033_1_E2_RE_SEC-05_local,10,10.0,2.0,109.4,90.1,92.1
MU-033_1_E2_RE_SEC-05_local,11,11.0,2.0,106.4,39.9,38.2
