section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-190_1_E1_RE_SEC-03_local,1,1.0,2.0,99.2,87.0,88.9
BU-190_1_E1_RE_SEC-03_local,2,2.0,2.0,86.6,84.5,85.5
BU-190_1_E1_RE_SEC-03_local,3,3.0,2.0,89.1,86.4,87.1
BU-190_1_E1_RE_SEC-03_local,4,4.0,2.0,86.5,79.9,80.7
BU-190_1_E1_RE_SEC-03_local,5,5.0,2.0,85.2,73.9,74.7
BU-190_1_E1_RE_SEC-03_local,6,6.0,2.0,82.0,52.1,56.0
BU-190_1_E1_RE_SEC-03_local,7,7.0,2.0,75.8,32.7,27.7
BU-190_1_E1_RE_SEC-03_local,8,8.0,2.0,70.1,31.2,143.2
BU-190_1_E1_RE_SEC-03_local,9,9.0,2.0,65.9,30.6,155.6
BU-190_1_E1_RE_SEC-03_local,10,10.0,2.0,62.0,51.7,54.6
