section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
R-018_1_E1_RE_SEC-09_local,1,1.0,2.0,121.8,105.5,105.0
R-018_1_E1_RE_SEC-09_local,2,2.0,2.0,104.5,82.0,80.0
R-018_1_E1_RE_SEC-09_local,3,3.0,2.0,93.7,72.4,73.0
R-018_1_E1_RE_SEC-09_local,4,4.0,2.0,87.7,68.1,69.7
R-018_1_E1_RE_SEC-09_local,5,5.0,2.0,83.0,64.0,64.1
R-018_1_E1_RE_SEC-09_local,6,6.0,2.0,79.6,59.9,58.9
R-018_1_E1_RE_SEC-09_local,7,7.0,2.0,76.2,60.8,61.8
R-018_1_E1_RE_SEC-09_local,8,8.0,2.0,74.7,66.0,67.7
R-018_1_E1_RE_SEC-09_local,9,9.0,2.0,73.9,59.6,59.8
R-018_1_E1_RE_SEC-09_local,10,10.0,2.0,71.6,48.9,48.0
R-018_1_E1_RE_SEC-09_local,11,11.0,2.0,69.2,44.0,45.4
