section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
R-018_1_E1_RE_SEC-10_local,1,1.0,2.0,134.8,114.6,116.4
R-018_1_E1_RE_SEC-10_local,2,2.0,2.0,113.9,95.1,85.7
R-018_1_E1_RE_SEC-10_local,3,3.0,2.0,107.4,108.3,118.1
R-018_1_E1_RE_SEC-10_local,4,4.0,2.0,109.7,93.5,95.7
R-018_1_E1_RE_SEC-10_local,5,5.0,2.0,100.7,66.3,60.3
R-018_1_E1_RE_SEC-10_local,6,6.0,2.0,94.7,58.8,59.9
R-018_1_E1_RE_SEC-10_local,7,7.0,2.0,88.2,51.0,51.2
R-018_1_E1_RE_SEC-10_local,8,8.0,2.0,83.2,53.4,52.3
R-018_1_E1_RE_SEC-10_local,9,9.0,2.0,80.0,53.9,56.4
R-018_1_E1_RE_SEC-10_local,10,10.0,2.0,77.0,51.5,49.7
R-018_1_E1_RE_SEC-10_local,11,11.0,2.0,74.6,46.7,46.8
