section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
R-018_1_E1_RE_SEC-02_local,1,1.0,2.0,119.0,108.6,102.5
R-018_1_E1_RE_SEC-02_local,2,2.0,2.0,107.6,80.6,79.5
R-018_1_E1_RE_SEC-02_local,3,3.0,2.0,92.9,59.6,61.7
R-018_1_E1_RE_SEC-02_local,4,4.0,2.0,83.0,45.5,42.6
R-018_1_E1_RE_SEC-02_local,5,5.0,2.0,73.5,40.3,40.6
R-018_1_E1_RE_SEC-02_local,6,6.0,2.0,68.6,37.7,42.3
R-018_1_E1_RE_SEC-02_local,7,7.0,2.0,63.1,10.8,9.4
R-018_1_E1_RE_SEC-02_local,8,8.0,2.0,54.2,3.9,1.2
R-018_1_E1_RE_SEC-02_local,9,9.0,2.0,48.0,0.1,0.3
R-018_1_E1_RE_SEC-02_local,10,10.0,2.0,42.8,0.1,0.5
R-018_1_E1_RE_SEC-02_local,11,11.0,2.0,38.8,5.0,4.7
