section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
R-018_1_E1_RE_SEC-07_local,1,1.0,2.0,110.3,96.4,88.7
R-018_1_E1_RE_SEC-07_local,2,2.0,2.0,95.4,74.6,74.2
R-018_1_E1_RE_SEC-07_local,3,3.0,2.0,86.1,60.5,61.2
R-018_1_E1_RE_SEC-07_local,4,4.0,2.0,77.7,60.0,53.5
R-018_1_E1_RE_SEC-07_local,5,5.0,2.0,75.6,63.4,70.9
R-018_1_E1_RE_SEC-07_local,6,6.0,2.0,72.9,47.1,41.8
R-018_1_E1_RE_SEC-07_local,7,7.0,2.0,67.5,34.8,35.2
R-018_1_E1_RE_SEC-07_local,8,8.0,2.0,63.2,36.9,35.9
R-018_1_E1_RE_SEC-07_local,9,9.0,2.0,60.5,37.6,38.8
R-018_1_E1_RE_SEC-07_local,10,10.0,2.0,57.9,34.8,34.1
R-018_1_E1_RE_SEC-07_local,11,11.0,2.0,55.6,32.8,33.0
