section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-233_1_E2_RE_SEC-10_local,1,1.0,2.0,126.0,105.6,101.7
MU-233_1_E2_RE_SEC-10_local,2,2.0,2.0,104.6,86.4,89.2
MU-233_1_E2_RE_SEC-10_local,3,3.0,2.0,98.9,72.4,71.6
MU-233_1_E2_RE_SEC-10_local,4,4.0,2.0,88.7,54.7,52.7
MU-233_1_E2_RE_SEC-10_local,5,5.0,2.0,81.1,39.6,45.1
MU-233_1_E2_RE_SEC-10_local,6,6.0,2.0,71.8,21.8,18.6
MU-233_1_E2_RE_SEC-10_local,7,7.0,2.0,63.9,26.4,27.7
MU-233_1_E2_RE_SEC-10_local,8,8.0,2.0,59.8,32.9,32.7
MU-233_1_E2_RE_SEC-10_local,9,9.0,2.0,56.4,34.2,33.6
MU-233_1_E2_RE_SEC-10_local,10,10.0,2.0,54.1,38.5,38.6
MU-233_1_E2_RE_SEC-10_local,11,11.0,2.0,52.7,41.8,41.7
