section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
R-009_1_E1_RE_SEC-06_local,1,1.0,2.0,69.6,61.2,66.7
R-009_1_E1_RE_SEC-06_local,2,2.0,2.0,60.7,51.8,51.2
R-009_1_E1_RE_SEC-06_local,3,3.0,2.0,57.6,49.5,49.6
R-009_1_E1_RE_SEC-06_local,4,4.0,2.0,55.1,47.6,47.5
R-009_1_E1_RE_SEC-06_local,5,5.0,2.0,53.6,48.9,48.9
R-009_1_E1_RE_SEC-06_local,6,6.0,2.0,53.0,47.5,47.4
R-009_1_E1_RE_SEC-06_local,7,7.0,2.0,51.8,47.1,46.4
R-009_1_E1_RE_SEC-06_local,8,8.0,2.0,51.5,43.5,47.3
R-009_1_E1_RE_SEC-06_local,9,9.0,2.0,49.9,43.2,37.1
R-009_1_E1_RE_SEC-06_local,10,10.0,2.0,49.8,45.4,49.1
R-009_1_E1_RE_SEC-06_local,11,11.0,2.0,49.1,33.0,28.4
