section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
R-018_1_E2_RE_SEC-10_local,1,1.0,2.0,125.3,125.0,122.4
R-018_1_E2_RE_SEC-10_local,2,2.0,2.0,124.2,108.8,109.9
R-018_1_E2_RE_SEC-10_local,3,3.0,2.0,114.0,85.5,86.8
R-018_1_E2_RE_SEC-10_local,4,4.0,2.0,104.8,71.3,67.2
R-018_1_E2_RE_SEC-10_local,5,5.0,2.0,96.7,64.7,67.0
R-018_1_E2_RE_SEC-10_local,6,6.0,2.0,90.8,56.1,56.1
R-018_1_E2_RE_SEC-10_local,7,7.0,2.0,84.5,44.8,44.4
R-018_1_E2_RE_SEC-10_local,8,8.0,2.0,78.8,38.4,39.8
R-018_1_E2_RE_SEC-10_local,9,9.0,2.0,73.9,34.5,35.3
R-018_1_E2_RE_SEC-10_local,10,10.0,2.0,69.8,31.0,32.2
R-018_1_E2_RE_SEC-10_local,11,11.0,2.0,65.9,25.9,25.7
