section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
R-018_1_E2_RE_SEC-04_local,1,1.0,2.0,109.1,80.4,77.4
R-018_1_E2_RE_SEC-04_local,2,2.0,2.0,79.4,68.4,65.8
R-018_1_E2_RE_SEC-04_local,3,3.0,2.0,81.5,75.7,79.9
R-018_1_E2_RE_SEC-04_local,4,4.0,2.0,77.6,73.4,66.6
R-018_1_E2_RE_SEC-04_local,5,5.0,2.0,78.0,75.2,82.7
R-018_1_E2_RE_SEC-04_local,6,6.0,2.0,76.5,65.4,59.8
R-018_1_E2_RE_SEC-04_local,7,7.0,2.0,74.3,68.8,67.5
R-018_1_E2_RE_SEC-04_local,8,8.0,2.0,74.5,66.2,68.7
R-018_1_E2_RE_SEC-04_local,9,9.0,2.0,72.4,70.1,65.0
R-018_1_E2_RE_SEC-04_local,10,10.0,2.0,73.5,77.9,81.5
R-018_1_E2_RE_SEC-04_local,11,11.0,2.0,73.3,51.6,52.3
