section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
R-018_1_E2_RE_SEC-02_local,1,1.0,2.0,92.8,88.0,89.0
R-018_1_E2_RE_SEC-02_local,2,2.0,2.0,87.6,68.1,64.8
R-018_1_E2_RE_SEC-02_local,3,3.0,2.0,75.8,51.1,50.9
R-018_1_E2_RE_SEC-02_local,4,4.0,2.0,68.6,53.2,53.8
R-018_1_E2_RE_SEC-02_local,5,5.0,2.0,66.3,56.0,58.4
R-018_1_E2_RE_SEC-02_local,6,6.0,2.0,64.1,36.8,41.7
R-018_1_E2_RE_SEC-02_local,7,7.0,2.0,57.8,23.3,162.6
R-018_1_E2_RE_SEC-02_local,8,8.0,2.0,53.9,15.7,161.0
R-018_1_E2_RE_SEC-02_local,9,9.0,2.0,48.5,6.0,2.6
R-018_1_E2_RE_SEC-02_local,10,10.0,2.0,44.2,4.5,4.7
