section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
R-018_1_E2_RE_SEC-07_local,1,1.0,2.0,103.0,96.6,94.3
R-018_1_E2_RE_SEC-07_local,2,2.0,2.0,95.9,80.7,81.1
R-018_1_E2_RE_SEC-07_local,3,3.0,2.0,87.8,63.0,58.9
R-018_1_E2_RE_SEC-07_local,4,4.0,2.0,79.2,56.5,57.2
R-018_1_E2_RE_SEC-07_local,5,5.0,2.0,75.1,61.2,59.8
R-018_1_E2_RE_SEC-07_local,6,6.0,2.0,73.1,62.5,62.6
R-018_1_E2_RE_SEC-07_local,7,7.0,2.0,71.4,60.1,61.3
R-018_1_E2_RE_SEC-07_local,8,8.0,2.0,69.8,57.4,55.3
R-018_1_E2_RE_SEC-07_local,9,9.0,2.0,68.2,58.3,60.4
R-018_1_E2_RE_SEC-07_local,10,10.0,2.0,67.3,62.6,61.5
