section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
R-018_1_E2_RE_SEC-05_local,1,1.0,2.0,112.0,85.3,77.0
R-018_1_E2_RE_SEC-05_local,2,2.0,2.0,83.9,58.2,55.0
R-018_1_E2_RE_SEC-05_local,3,3.0,2.0,75.1,64.3,63.1
R-018_1_E2_RE_SEC-05_local,4,4.0,2.0,73.8,71.0,71.6
R-018_1_E2_RE_SEC-05_local,5,5.0,2.0,73.4,71.0,72.0
R-018_1_E2_RE_SEC-05_local,6,6.0,2.0,72.9,66.4,66.9
R-018_1_E2_RE_SEC-05_local,7,7.0,2.0,71.4,55.3,52.3
R-018_1_E2_RE_SEC-05_local,8,8.0,2.0,68.4,47.9,48.1
R-018_1_E2_RE_SEC-05_local,9,9.0,2.0,66.0,47.8,47.1
R-018_1_E2_RE_SEC-05_local,10,10.0,2.0,64.2,49.7,50.7
R-018_1_E2_RE_SEC-05_local,11,11.0,2.0,63.0,40.8,38.0
