section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
R-008_1_E3_RE_SEC-03_local,1,1.0,2.0,119.5,110.3,104.8
R-008_1_E3_RE_SEC-03_local,2,2.0,2.0,110.0,98.9,94.8
R-008_1_E3_RE_SEC-03_local,3,3.0,2.0,105.7,99.3,106.1
R-008_1_E3_RE_SEC-03_local,4,4.0,2.0,104.7,101.9,89.6
R-008_1_E3_RE_SEC-03_local,5,5.0,2.0,104.3,119.0,132.4
R-008_1_E3_RE_SEC-03_local,6,6.0,2.0,109.3,125.4,121.2
R-008_1_E3_RE_SEC-03_local,7,7.0,2.0,110.3,105.4,115.0
R-008_1_E3_RE_SEC-03_local,8,8.0,2.0,108.5,64.7,62.5
R-008_1_E3_RE_SEC-03_local,9,9.0,2.0,100.8,50.6,42.3
R-008_1_E3_RE_SEC-03_local,10,10.0,2.0,97.1,78.3,80.7
R-008_1_E3_RE_SEC-03_local,11,11.0,2.0,96.5,84.4,88.1
