section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
R-008_1_E3_RE_SEC-04_local,1,1.0,2.0,122.0,112.0,105.1
R-008_1_E3_RE_SEC-04_local,2,2.0,2.0,111.4,97.5,97.9
R-008_1_E3_RE_SEC-04_local,3,3.0,2.0,105.1,93.6,94.6
R-008_1_E3_RE_SEC-04_local,4,4.0,2.0,102.1,82.5,79.1
R-008_1_E3_RE_SEC-04_local,5,5.0,2.0,95.8,75.3,76.4
R-008_1_E3_RE_SEC-04_local,6,6.0,2.0,93.3,85.1,83.3
R-008_1_E3_RE_SEC-04_local,7,7.0,2.0,92.8,90.9,93.8
R-008_1_E3_RE_SEC-04_local,8,8.0,2.0,92.7,94.1,93.8
R-008_1_E3_RE_SEC-04_local,9,9.0,2.0,93.1,90.2,89.5
R-008_1_E3_RE_SEC-04_local,10,10.0,2.0,92.4,99.5,100.6
R-008_1_E3_RE_SEC-04_local,11,11.0,2.0,94.4,80.9,89.8
R-008_1_E3_RE_SEC-04_local,12,12.0,2.0,91.2,20.0,7.9
